#{"t_start": 1694674190.3130488, "env_id": null}
r,l,t
47.113011,149,4696.42243
47.064107,149,4697.179433
46.187692,149,4697.933429
47.170983,149,4698.70343
46.774129,149,4699.464431
46.781907,149,4700.251432
46.949045,149,4701.071432
46.909508,149,4701.831433
46.332433,149,4702.658433
46.556353,149,4703.448434
47.760922,149,4704.241435
46.046782,149,4705.043436
46.872408,149,4705.806437
46.448061,149,4706.610445
47.838131,149,4707.372437
47.842503,149,4708.131439
46.818569,149,4708.928441
46.556362,149,4709.73244
47.064128,149,4710.632442
45.907244,149,4711.542443
46.324806,149,4712.410443
47.105311,149,4713.163445
46.162746,149,4713.902444
46.379198,149,4714.760541
48.095452,149,4715.724535
-154.93375,149,4716.689544
47.833096,149,4717.514537
48.218374,149,4718.407545
46.715006,149,4719.238546
47.49935,149,4720.073539
46.775117,149,4720.954548
46.999109,149,4721.912548
47.537695,149,4722.91655
46.132126,149,4723.923552
48.086467,149,4724.846551
47.745289,149,4725.789553
47.73313,149,4726.644552
46.705624,149,4727.500547
47.796394,149,4728.349546
45.761197,149,4729.144547
47.094413,149,4729.906556
46.990325,149,4730.633555
47.16913,149,4731.391556
48.293683,149,4732.152556
47.31232,149,4732.974628
46.667907,149,4733.903594
47.782786,149,4734.77856
-152.623507,149,4735.659562
47.016775,149,4736.498561
48.760442,149,4737.352561
46.416258,149,4738.24256
47.631829,149,4739.222563
47.633657,149,4740.201729
46.346056,149,4741.188822
46.898402,149,4742.150818
47.476067,149,4743.075806
48.274937,149,4743.933823
46.267953,149,4744.701815
47.187246,149,4745.437733
46.379442,149,4746.204812
-153.527355,149,4747.003742
46.294383,149,4747.792813
46.538695,149,4748.562777
46.715913,149,4749.32583
47.142585,149,4750.087823
46.680387,149,4750.850745
45.875624,149,4751.600779
46.433438,149,4752.350747
46.454976,149,4753.10874
46.761253,149,4753.851819
47.137407,149,4754.592742
46.808178,149,4755.337749
46.563261,149,4756.088827
-192.890289,4,4756.730824
48.080729,149,4756.858829
47.329141,149,4757.604827
46.915592,149,4758.353823
48.023956,149,4759.089831
46.936165,149,4759.846826
46.899796,149,4760.627831
-93.730719,3,4761.266825
46.813597,149,4761.392747
45.544487,149,4762.147817
47.206368,149,4762.911829
47.867447,149,4763.678833
47.04366,149,4764.427837
46.264019,149,4765.178758
46.709176,149,4765.939832
46.785408,149,4766.684833
46.522146,149,4767.432759
47.34251,149,4768.179833
47.509195,149,4768.936761
46.97722,149,4769.72183
46.7523,149,4770.495762
46.716596,149,4771.287839
47.034382,149,4772.041837
-191.233256,5,4772.700831
46.804744,149,4772.837837
47.312739,149,4773.612766
47.373731,149,4774.396766
48.094433,149,4775.193839
47.573153,149,4776.01376
47.751237,149,4776.783839
46.37199,149,4777.553761
46.554749,149,4778.285769
46.961383,149,4779.037847
46.710978,149,4779.779772
47.310567,149,4780.535843
48.251585,149,4781.262843
45.948659,149,4782.010926
47.531642,149,4782.751936
45.6691,149,4783.534852
47.811619,149,4784.276937
48.221693,149,4785.090932
48.185995,149,4785.860854
-192.477203,4,4786.538935
47.07695,149,4786.676862
45.488822,149,4787.527856
47.232681,149,4788.289937
47.978887,149,4789.03194
46.206238,149,4789.780866
46.909202,149,4790.525941
47.512374,149,4791.264945
47.333451,149,4792.003943
46.588987,149,4792.78586
-252.261776,149,4793.688868
46.702633,149,4794.478937
46.668113,149,4795.251862
46.499794,149,4796.046864
47.720114,149,4796.904872
46.031761,149,4797.69594
46.862773,149,4798.513942
47.785001,149,4799.34795
46.957152,149,4800.188951
46.499104,149,4800.964952
47.863378,149,4801.891951
-191.74822,5,4802.706952
46.472722,149,4802.852945
48.073676,149,4803.789943
46.78828,149,4804.696949
-250.97062,149,4805.537956
45.633506,149,4806.398879
47.225715,149,4807.25496
47.560603,149,4808.099951
47.646981,149,4808.979913
45.727653,149,4809.824882
46.546815,149,4810.581876
47.974385,149,4811.366953
46.983106,149,4812.147951
46.484261,149,4812.987951
46.888342,149,4813.831954
47.563104,149,4814.662966
46.595778,149,4815.541949
-152.486524,149,4816.422881
46.224593,149,4817.233959
46.414464,149,4818.034889
47.217676,149,4819.006965
-291.215533,5,4819.822953
47.327639,149,4819.962964
-251.465123,149,4820.931893
46.191705,149,4821.771966
46.498386,149,4822.617958
48.426384,149,4823.486965
46.507478,149,4824.344887
46.325493,149,4825.200974
47.468952,149,4826.076889
46.685359,149,4826.989897
47.59516,149,4827.861899
46.28359,149,4828.710966
47.28886,149,4829.501892
47.602032,149,4830.277893
47.809756,149,4831.071968
46.575542,149,4831.942986
-153.479146,149,4832.736903
46.451906,149,4833.582895
46.942304,149,4834.402896
46.662332,149,4835.216897
45.775345,149,4836.030904
47.373856,149,4836.844908
-253.059137,149,4837.632906
47.617637,149,4838.4209
47.042525,149,4839.196908
47.450349,149,4839.954908
47.828367,149,4840.699982
46.710478,149,4841.465981
46.885696,149,4842.282902
46.783218,149,4843.077904
46.165899,149,4843.866983
47.619637,149,4844.628986
-154.10979,149,4845.390988
47.300081,149,4846.158107
47.757415,149,4846.927028
46.479518,149,4847.703028
45.725521,149,4848.481058
46.580595,149,4849.264023
47.659642,149,4850.063107
47.433835,149,4850.896031
-451.33472,149,4851.676101
46.665412,149,4852.474025
45.601255,149,4853.258109
47.033685,149,4854.024035
45.326369,149,4854.786104
47.41516,149,4855.553106
46.385623,149,4856.29503
47.306227,149,4857.067036
-90.301033,7,4857.721036
46.731036,149,4857.875113
46.775395,149,4858.654031
46.747718,149,4859.427113
46.697924,149,4860.313032
46.185537,149,4861.076112
-253.326086,149,4861.856041
46.08406,149,4862.639185
46.904846,149,4863.409251
45.756735,149,4864.168264
46.876781,149,4864.928257
46.841117,149,4865.687287
47.036217,149,4866.466266
46.957133,149,4867.208261
47.172029,149,4868.080263
46.160998,149,4868.865268
48.361056,149,4869.612257
46.077104,149,4870.381264
47.650663,149,4871.17027
46.949994,149,4871.945262
46.685642,149,4872.779261
47.613983,149,4873.593261
45.964281,149,4874.430273
47.772357,149,4875.244266
-152.921391,149,4875.995278
46.422903,149,4876.772285
46.59117,149,4877.542281
47.073344,149,4878.323276
48.020779,149,4879.106294
46.702328,149,4879.886264
46.799994,149,4880.664272
46.307748,149,4881.433272
48.522284,149,4882.203274
47.022334,149,4882.981233
47.717983,149,4883.753282
46.919224,149,4884.521273
46.719187,149,4885.300276
46.189208,149,4886.065273
46.612584,149,4886.82829
46.47182,149,4887.601282
47.277229,149,4888.375269
46.010192,149,4889.17729
46.908005,149,4889.951298
47.30586,149,4890.702276
46.362299,149,4891.468277
45.560935,149,4892.213288
47.37781,149,4892.98228
47.479233,149,4893.73929
47.525794,149,4894.499281
45.791943,149,4895.262257
46.225934,149,4896.055289
46.769511,149,4896.811285
46.455028,149,4897.582282
46.978029,149,4898.364284
46.903348,149,4899.113289
46.281111,149,4899.868289
48.551778,149,4900.617286
46.546113,149,4901.355289
48.459697,149,4902.079301
47.401931,149,4902.814292
47.736991,149,4903.556296
46.595136,149,4904.294281
46.978129,149,4905.066291
47.573535,149,4905.809297
45.997912,149,4906.576297
47.490475,149,4907.342301
46.894499,149,4908.085299
47.130557,149,4908.824297
46.948855,149,4909.597306
46.807375,149,4910.3893
47.908781,149,4911.173311
46.520861,149,4911.908297
46.733392,149,4912.6553
46.088177,149,4913.424299
-92.870126,4,4914.099309
46.534621,149,4914.227298
46.211071,149,4914.989298
48.034311,149,4915.764318
46.983417,149,4916.558303
46.368166,149,4917.382297
46.970017,149,4918.171304
-154.330473,149,4919.059302
47.933059,149,4919.906307
47.314983,149,4920.712301
47.107244,149,4921.48031
47.034904,149,4922.270307
48.400832,149,4923.062315
47.563503,149,4923.863408
46.754168,149,4924.660307
46.682404,149,4925.417306
46.939581,149,4926.213319
-154.154462,149,4927.05327
46.506391,149,4927.912314
-192.416827,5,4928.610318
47.200262,149,4928.768317
46.705397,149,4929.551313
47.432938,149,4930.41832
47.733808,149,4931.243321
45.633153,149,4932.061338
47.078783,149,4932.849315
46.441371,149,4933.648317
47.800393,149,4934.602314
46.224086,149,4935.537323
46.411664,149,4936.458314
46.853761,149,4937.420342
47.12594,149,4938.304328
47.185107,149,4939.154321
46.007403,149,4940.001321
46.764624,149,4940.869319
-93.79842,3,4941.594337
47.351171,149,4941.724319
45.686329,149,4942.635323
-291.350962,6,4943.482342
46.779907,149,4943.658322
-152.867644,149,4944.653327
-54.454432,149,4945.630332
47.419638,149,4946.607332
47.080438,149,4947.472324
49.454562,149,4948.319329
47.178805,149,4949.149337
-52.20451,149,4949.97733
46.636375,149,4950.826337
45.901046,149,4951.710334
47.016144,149,4952.633335
45.531832,149,4953.570339
46.991858,149,4954.540331
47.081307,149,4955.460331
46.548798,149,4956.287335
46.320443,149,4957.14135
45.782808,149,4957.958339
46.793217,149,4958.793334
46.864113,149,4959.622351
47.580279,149,4960.554352
46.367351,149,4961.482347
46.56681,149,4962.422348
46.18673,149,4963.355346
47.013882,149,4964.292367
48.64386,149,4965.152303
46.906317,149,4966.020343
47.971868,149,4966.867345
46.719082,149,4967.68935
45.977363,149,4968.557343
46.567369,149,4969.526348
47.009664,149,4970.498346
-52.760186,149,4971.485321
48.877342,149,4972.398349
46.556999,149,4973.302348
46.562317,149,4974.107346
-53.817121,149,4974.959354
47.312882,149,4975.800354
46.126896,149,4976.683349
47.099633,149,4977.571353
47.884258,149,4978.50635
46.025994,149,4979.454374
-154.677206,149,4980.41436
46.731669,149,4981.383363
47.436775,149,4982.301357
46.356681,149,4983.259357
46.730288,149,4984.202365
45.490004,149,4984.966322
46.865707,149,4985.685359
47.019031,149,4986.415375
47.999409,149,4987.166364
46.979982,149,4987.925363
47.047177,149,4988.66737
47.351067,149,4989.396326
46.512199,149,4990.13137
46.424451,149,4990.889364
46.368456,149,4991.667366
46.500868,149,4992.477363
48.683099,149,4993.252366
47.012527,149,4994.051376
47.071482,149,4994.836368
48.069594,149,4995.642369
46.85357,149,4996.429374
46.863966,149,4997.212369
45.984368,149,4997.982377
48.429551,149,4998.760369
47.060909,149,4999.514374
45.70021,149,5000.263332
47.081639,149,5001.016384
-291.35585,5,5001.683383
46.837422,149,5001.816383
46.541197,149,5002.591392
45.839201,149,5003.353381
46.212915,149,5004.122375
46.792865,149,5004.870383
45.017427,149,5005.620382
45.477601,149,5006.361386
47.886362,149,5007.097317
47.026039,149,5007.835378
-290.980048,6,5008.47539
47.445499,149,5008.61139
46.442091,149,5009.346377
46.090346,149,5010.081343
47.128266,149,5010.820378
47.736646,149,5011.549343
47.749178,149,5012.282389
46.755229,149,5013.00839
46.219354,149,5013.740391
48.510541,149,5014.477383
45.787699,149,5015.305403
45.14752,149,5016.117388
46.619436,149,5016.977401
46.761429,149,5017.905387
46.723878,149,5018.861387
46.390141,149,5019.802387
45.844234,149,5020.723394
-153.416903,149,5021.601398
-255.466168,149,5022.45839
-92.5483,4,5023.163393
46.700538,149,5023.294398
-191.441412,6,5024.005395
46.698397,149,5024.155395
47.177553,149,5024.994409
45.628805,149,5025.883404
46.464651,149,5026.821395
45.729613,149,5027.790358
46.532002,149,5028.691402
46.283158,149,5029.657402
47.439182,149,5030.507402
47.467009,149,5031.350406
46.877586,149,5032.17742
-192.426358,4,5032.912402
46.975308,149,5033.043414
47.514339,149,5033.866397
47.132448,149,5034.7764
49.107117,149,5035.689401
46.297063,149,5036.61641
46.039443,149,5037.547409
47.487666,149,5038.495404
47.270259,149,5039.351413
46.589205,149,5040.20742
47.496586,149,5041.069405
-192.516364,4,5041.806426
46.764791,149,5041.94841
-251.867303,149,5042.794412
-53.696527,149,5043.688407
47.466189,149,5044.626413
45.51279,149,5045.557418
-52.691759,149,5046.496418
47.169631,149,5047.492411
46.37696,149,5048.268412
46.420346,149,5049.116422
-251.506263,149,5049.968431
-92.300422,4,5050.71043
46.312241,149,5050.844414
47.512392,149,5051.684448
46.704214,149,5052.600416
47.469687,149,5053.584419
46.773899,149,5054.368455
45.416555,149,5055.299352
47.018753,149,5056.224419
46.816275,149,5057.038428
46.595515,149,5057.910017
46.266221,149,5058.716014
47.927659,149,5059.495003
46.859806,149,5060.262023
46.983892,149,5061.002996
46.095033,149,5061.845002
45.711864,149,5062.605018
46.515816,149,5063.393004
46.191272,149,5064.150015
47.930643,149,5064.97303
46.485023,149,5065.731005
-191.439477,5,5066.417007
46.822495,149,5066.547016
47.530859,149,5067.279019
47.037918,149,5068.027008
44.792331,149,5068.767007
44.958229,149,5069.510015
-93.87231,3,5070.138016
47.087934,149,5070.262008
46.520827,149,5071.002008
48.981895,149,5071.731005
46.94704,149,5072.464025
47.519387,149,5073.197016
-290.834662,7,5073.82201
47.40303,149,5073.960014
47.728351,149,5074.725015
46.797118,149,5075.491014
46.774784,149,5076.321009
46.60503,149,5077.06902
47.921349,149,5077.851024
46.647145,149,5078.627015
-352.910378,149,5079.419014
-252.104578,149,5080.25102
46.015055,149,5081.050014
-53.961345,149,5081.817034
-152.196734,149,5082.579019
46.806019,149,5083.330021
46.263772,149,5084.08902
46.528053,149,5084.874026
46.517373,149,5085.618029
46.514942,149,5086.402028
47.54589,149,5087.148025
48.118965,149,5087.948025
47.181602,149,5088.758021
46.397244,149,5089.523027
48.162394,149,5090.259025
47.207015,149,5091.086025
48.281891,149,5091.893025
-290.977707,7,5092.529026
47.378921,149,5092.677026
46.608718,149,5093.462027
46.707734,149,5094.268039
46.610354,149,5095.03403
46.847789,149,5095.791032
47.269652,149,5096.551033
46.891372,149,5097.31797
47.102282,149,5098.091001
46.159141,149,5098.883033
-52.887808,149,5099.666039
47.629375,149,5100.45603
46.064168,149,5101.223032
47.188097,149,5101.984027
47.251235,149,5102.750045
46.730244,149,5103.526033
46.882662,149,5104.260041
-93.668434,3,5104.915036
47.604093,149,5105.039042
47.185787,149,5105.880047
46.610568,149,5106.677039
47.336531,149,5107.519041
46.488654,149,5108.342001
45.807922,149,5109.106046
48.03267,149,5109.863047
47.950161,149,5110.604053
45.599995,149,5111.347049
46.895515,149,5112.103047
46.205564,149,5112.886049
46.844686,149,5113.647057
47.367341,149,5114.467054
46.456271,149,5115.244049
47.967147,149,5116.00205
47.68425,149,5116.863061
47.392403,149,5117.704058
46.712806,149,5118.46805
47.789393,149,5119.213049
46.190998,149,5120.015051
46.202154,149,5120.769051
47.768449,149,5121.585056
47.592455,149,5122.39305
48.367453,149,5123.338151
47.861677,149,5124.188147
47.352549,149,5125.110147
47.964628,149,5125.964149
47.178532,149,5126.89616
46.084112,149,5127.690112
48.013601,149,5128.524156
47.285925,149,5129.326154
47.678821,149,5130.146121
46.552748,149,5130.988191
46.196152,149,5131.777168
48.034826,149,5132.67119
45.642172,149,5133.602199
47.039292,149,5134.473135
-193.088195,4,5135.247824
47.175639,149,5135.41686
48.286144,149,5136.318823
46.696076,149,5137.249646
47.881807,149,5138.138661
46.601897,149,5138.930684
46.645207,149,5139.789661
46.634937,149,5140.708661
46.253125,149,5141.491657
47.470025,149,5142.283662
47.158743,149,5143.081662
-291.81628,6,5143.778663
47.518058,149,5143.928667
45.663497,149,5144.675666
46.629957,149,5145.440675
46.02671,149,5146.226596
46.062645,149,5147.017668
47.250993,149,5147.952675
47.120224,149,5148.759678
46.658655,149,5149.610666
46.982543,149,5150.383667
47.971338,149,5151.144629
46.11756,149,5151.925611
47.903992,149,5152.734672
47.456439,149,5153.49668
46.640558,149,5154.317669
46.181389,149,5155.166677
46.952667,149,5156.090671
46.31983,149,5157.024679
47.513038,149,5157.812678
46.357482,149,5158.595678
46.882702,149,5159.367687
45.623264,149,5160.17276
48.219273,149,5161.053762
46.845362,149,5161.866761
47.48788,149,5162.68777
46.859901,149,5163.458764
45.973812,149,5164.372773
47.19298,149,5165.286772
46.892276,149,5166.090778
-291.836474,5,5166.824729
47.331309,149,5166.998771
45.44268,149,5167.818777
46.039749,149,5168.666776
-252.007667,149,5169.59877
-52.841539,149,5170.469778
47.022872,149,5171.214781
46.702979,149,5171.963791
47.106658,149,5172.706779
-152.560005,149,5173.596778
47.045412,149,5174.445773
-152.791636,149,5175.299773
46.836572,149,5176.117779
46.847855,149,5176.952776
46.426236,149,5177.830783
46.702355,149,5178.708782
47.118179,149,5179.446777
46.957487,149,5180.179786
-52.501949,149,5180.925781
47.228706,149,5181.779789
47.511498,149,5182.601784
47.826066,149,5183.445799
46.785692,149,5184.273817
47.998931,149,5185.11079
45.953956,149,5186.033793
46.729376,149,5186.791725
-191.925203,5,5187.435783
46.970427,149,5187.565783
46.44634,149,5188.325749
49.003291,149,5189.110899
46.725239,149,5189.887891
47.229403,149,5190.66593
46.190771,149,5191.401886
46.599949,149,5192.151892
46.449051,149,5193.003821
46.955812,149,5193.773901
47.549066,149,5194.589895
46.185914,149,5195.422889
46.860032,149,5196.369889
47.119884,149,5197.335891
45.286092,149,5198.171896
46.545751,149,5198.922892
46.926618,149,5199.642113
48.27493,149,5200.40112
46.203742,149,5201.231113
47.606196,149,5202.014126
46.801265,149,5202.773113
48.825482,149,5203.633111
47.283359,149,5204.444115
46.140112,149,5205.275119
47.677957,149,5206.089113
46.833989,149,5206.85812
47.503313,149,5207.623117
46.822031,149,5208.42812
47.751141,149,5209.335117
47.153788,149,5210.189131
-54.869873,149,5211.101121
47.490625,149,5211.864125
46.680686,149,5212.656119
47.979479,149,5213.414127
46.691987,149,5214.155105
46.662382,149,5214.902093
45.298939,149,5215.757124
46.273216,149,5216.570127
47.169174,149,5217.30514
46.075874,149,5218.050123
46.57796,149,5218.790129
47.330537,149,5219.535128
46.058273,149,5220.404132
46.894104,149,5221.128134
47.137258,149,5221.956129
45.780249,149,5222.789129
-52.62017,149,5223.664131
45.88258,149,5224.463133
46.85628,149,5225.191135
46.635272,149,5225.93213
47.27152,149,5226.683135
45.845535,149,5227.407135
46.302166,149,5228.183161
46.403356,149,5228.980145
46.474654,149,5229.751137
47.827337,149,5230.554208
47.307309,149,5231.491141
46.85519,149,5232.258146
46.524252,149,5233.023141
46.073965,149,5233.78514
47.118711,149,5234.610151
45.89673,149,5235.357101
47.820516,149,5236.091146
47.314718,149,5236.873164
47.46104,149,5237.636156
48.077361,149,5238.393153
45.919894,149,5239.124148
48.275182,149,5239.875158
46.789636,149,5240.662149
45.703421,149,5241.418157
-191.862526,5,5242.140148
48.430924,149,5242.276147
47.733403,149,5243.072148
47.372521,149,5243.902164
47.975317,149,5244.6731
46.974154,149,5245.39915
47.943296,149,5246.179163
-92.564469,4,5246.823151
46.434689,149,5246.953173
46.242302,149,5247.678153
47.077209,149,5248.428167
45.883407,149,5249.185164
46.509659,149,5249.984157
45.783527,149,5250.723167
46.831345,149,5251.487154
47.172505,149,5252.251166
47.454416,149,5252.990165
46.344096,149,5253.756159
46.082363,149,5254.539167
47.218582,149,5255.37817
46.426847,149,5256.211163
47.657293,149,5257.127162
47.49563,149,5257.881162
47.232649,149,5258.749122
46.8219,149,5259.525166
46.202945,149,5260.337168
-152.114129,149,5261.123178
47.501673,149,5261.930169
47.228462,149,5262.779164
46.137719,149,5263.598271
47.321568,149,5264.419214
46.631616,149,5265.189252
46.250578,149,5266.089215
46.623011,149,5266.951267
46.880503,149,5267.822253
46.326984,149,5268.614254
47.090744,149,5269.460264
47.370975,149,5270.25252
47.782833,149,5271.01249
47.817669,149,5271.829489
46.125096,149,5272.742492
46.575074,149,5273.595516
47.531422,149,5274.386511
-252.463823,149,5275.132503
46.554885,149,5275.8685
47.63057,149,5276.658494
45.883036,149,5277.562512
46.658304,149,5278.491503
46.507119,149,5279.332497
47.432833,149,5280.204509
-291.594531,5,5281.001503
45.650689,149,5281.152465
46.164246,149,5282.118504
47.845557,149,5283.026506
47.523491,149,5283.869499
47.30282,149,5284.675501
47.529317,149,5285.503508
47.917493,149,5286.396502
47.6461,149,5287.251506
46.089512,149,5288.122484
46.770872,149,5289.012505
45.873187,149,5289.961478
47.556448,149,5290.73154
46.599407,149,5291.661519
47.80052,149,5292.53651
47.056459,149,5293.35851
47.466675,149,5294.132515
46.715918,149,5294.938524
47.459257,149,5295.772514
46.807303,149,5296.663535
-192.172263,5,5297.424476
46.623732,149,5297.574493
-192.707534,4,5298.275513
46.030635,149,5298.418493
47.844102,149,5299.30652
46.255482,149,5300.058525
47.172864,149,5300.813534
47.415635,149,5301.680516
46.921414,149,5302.417519
46.173229,149,5303.210518
46.91632,149,5304.101517
46.687307,149,5304.86452
45.224125,149,5305.634537
46.755416,149,5306.428526
48.120076,149,5307.260558
47.070864,149,5308.153535
47.353234,149,5308.952525
46.956967,149,5309.803531
47.129668,149,5310.649537
46.419951,149,5311.419515
47.662593,149,5312.238524
47.004388,149,5313.104526
46.727235,149,5313.880533
46.722781,149,5314.776533
47.770605,149,5315.599536
47.000152,149,5316.426529
48.801626,149,5317.185549
-192.261787,4,5317.908462
45.913484,149,5318.060532
47.017816,149,5318.87053
-291.463496,6,5319.530539
47.158537,149,5319.673531
47.622792,149,5320.522537
47.133581,149,5321.326533
47.511088,149,5322.105541
46.701368,149,5322.919536
47.033558,149,5323.734538
47.968987,149,5324.598539
46.021363,149,5325.469539
46.906365,149,5326.227541
46.333222,149,5326.991544
45.906234,149,5327.764565
45.676932,149,5328.515538
47.241856,149,5329.253549
47.281791,149,5329.979539
46.896808,149,5330.735545
46.68456,149,5331.51154
46.37247,149,5332.311551
47.507903,149,5333.234545
46.98636,149,5334.057547
47.560781,149,5334.820545
46.018368,149,5335.554545
47.135554,149,5336.281544
47.127036,149,5337.028562
46.190784,149,5337.782556
47.290536,149,5338.573549
46.397001,149,5339.307563
46.749339,149,5340.045565
46.665596,149,5340.798561
47.168576,149,5341.542567
47.164,149,5342.282558
47.758778,149,5343.094559
46.527422,149,5343.851565
45.957563,149,5344.598552
-252.914024,149,5345.354558
46.902287,149,5346.134553
46.26581,149,5346.867567
45.923754,149,5347.765568
47.496055,149,5348.55256
47.653232,149,5349.306527
47.90654,149,5350.048563
46.822229,149,5350.883558
48.046248,149,5351.632573
-251.2903,149,5352.376559
48.643547,149,5353.142578
45.627196,149,5353.910564
48.345421,149,5354.656567
46.784165,149,5355.448567
47.023808,149,5356.179598
46.516,149,5357.017576
45.954766,149,5357.843571
47.231494,149,5358.643573
46.982569,149,5359.424567
46.720791,149,5360.186565
-54.047553,149,5361.022572
47.492908,149,5361.763574
-191.951905,5,5362.398581
-92.514302,4,5362.423537
-192.139723,5,5362.44558
46.546523,149,5362.576571
46.245372,149,5363.341591
48.073747,149,5364.067588
46.712169,149,5364.811586
47.389856,149,5365.625576
46.79479,149,5366.469575
45.640675,149,5367.297553
-93.443316,3,5367.99962
47.121926,149,5368.121574
46.964307,149,5369.063578
46.402586,149,5369.834541
46.914361,149,5370.573594
47.772976,149,5371.311581
45.722212,149,5372.125581
45.638979,149,5372.884577
47.437811,149,5373.633582
46.37016,149,5374.366581
46.548805,149,5375.18658
47.765838,149,5376.047579
47.4636,149,5376.793514
47.333671,149,5377.531588
48.322626,149,5378.293583
47.407425,149,5379.117587
46.462498,149,5379.872586
47.540894,149,5380.597592
-253.703101,149,5381.337588
46.762293,149,5382.049596
-53.421227,149,5382.988597
45.875029,149,5383.7936
-192.220793,4,5384.457592
47.164327,149,5384.582586
46.164875,149,5385.3276
46.57152,149,5386.049596
46.757214,149,5386.990606
-92.335183,4,5387.792594
46.621962,149,5387.937607
47.118504,149,5388.825595
46.763785,149,5389.659602
47.226713,149,5390.407602
48.092066,149,5391.226604
47.379675,149,5391.967602
46.476019,149,5392.711594
46.475536,149,5393.447603
46.565202,149,5394.342601
47.038366,149,5395.085596
47.300451,149,5395.882603
46.945623,149,5396.714608
47.568332,149,5397.453602
45.513514,149,5398.2406
-291.722427,5,5398.991605
47.905224,149,5399.120582
46.17194,149,5399.879613
46.273796,149,5400.739535
47.094146,149,5401.551607
46.597806,149,5402.371606
45.864768,149,5403.103607
47.665191,149,5403.859645
46.665229,149,5404.601604
47.972024,149,5405.354608
46.929578,149,5406.176612
46.425378,149,5406.969616
46.076258,149,5407.900614
48.558461,149,5408.820622
47.464537,149,5409.685618
46.149523,149,5410.616625
47.212076,149,5411.447615
46.981828,149,5412.197637
46.601211,149,5412.935619
45.95524,149,5413.662617
45.447075,149,5414.398625
48.973404,149,5415.138625
46.641906,149,5415.926614
46.442182,149,5416.665621
-255.12297,149,5417.396615
46.57512,149,5418.128615
-192.926737,4,5418.756618
46.297919,149,5418.899616
45.667999,149,5419.688617
46.219443,149,5420.450592
47.090984,149,5421.286621
46.266086,149,5422.150626
46.282697,149,5423.004627
46.756598,149,5423.84962
46.686088,149,5424.79264
47.2081,149,5425.720625
46.605898,149,5426.61663
46.123054,149,5427.588625
46.287353,149,5428.508626
46.431747,149,5429.371631
46.340609,149,5430.214634
47.352701,149,5431.06963
-153.231025,149,5431.917638
47.086492,149,5432.758629
-191.108786,5,5433.58563
47.669137,149,5433.740631
46.959361,149,5434.69663
46.206818,149,5435.641632
46.403593,149,5436.591633
46.854559,149,5437.512635
47.093481,149,5438.375634
47.437731,149,5439.259634
46.03663,149,5440.124647
-152.376933,149,5440.990646
46.386174,149,5441.865636
46.917577,149,5442.653645
45.928397,149,5443.391641
47.11069,149,5444.214648
-253.021723,149,5444.957646
46.313281,149,5445.755641
47.375141,149,5446.565686
45.368938,149,5447.31283
46.502202,149,5448.076756
46.740975,149,5448.833763
47.043452,149,5449.703758
47.199541,149,5450.485757
-93.896317,3,5451.132007
45.652055,149,5451.253994
46.554477,149,5452.008998
46.331292,149,5452.733001
46.424163,149,5453.516993
46.545543,149,5454.264002
-152.671092,149,5454.982995
47.042151,149,5455.773997
46.67982,149,5456.619001
46.527578,149,5457.425
45.800675,149,5458.151971
47.361087,149,5458.876968
47.268651,149,5459.613999
45.942242,149,5460.338011
45.959787,149,5461.070007
47.128239,149,5461.789973
46.69927,149,5462.515005
-151.759427,149,5463.239014
47.011904,149,5463.960008
47.283144,149,5464.68301
46.994051,149,5465.401022
46.703197,149,5466.117009
47.039329,149,5466.837005
46.139164,149,5467.569011
47.610489,149,5468.297016
47.818328,149,5469.02702
46.401544,149,5469.752012
48.529714,149,5470.47397
46.143804,149,5471.198015
45.710849,149,5471.920026
46.803295,149,5472.642019
46.408644,149,5473.380013
47.543996,149,5474.104011
47.578526,149,5474.832027
47.410784,149,5475.586025
47.547459,149,5476.33202
46.639324,149,5477.055019
47.54928,149,5477.801984
47.470813,149,5478.527014
47.090803,149,5479.254016
-54.948031,149,5479.976024
47.009382,149,5480.696019
46.951693,149,5481.422022
47.541501,149,5482.140982
-190.84221,6,5482.76102
47.505227,149,5482.895022
-52.820243,149,5483.619981
46.366948,149,5484.345023
45.542585,149,5485.06402
46.454872,149,5485.795026
47.505859,149,5486.516984
47.088323,149,5487.236042
-191.968868,5,5487.854023
46.792257,149,5487.988023
46.466527,149,5488.712966
45.48822,149,5489.476207
46.133823,149,5490.212217
47.65234,149,5490.947142
47.063725,149,5491.678336
47.468093,149,5492.424333
46.678024,149,5493.162328
46.581249,149,5493.90033
47.311999,149,5494.656338
47.333652,149,5495.514337
47.350133,149,5496.370345
45.956704,149,5497.195275
46.849294,149,5498.050341
47.602331,149,5498.804282
46.822573,149,5499.562283
47.114668,149,5500.291291
46.177346,149,5501.038285
46.871197,149,5501.773285
46.297129,149,5502.505294
46.336226,149,5503.290294
46.742536,149,5504.193295
46.61934,149,5505.092289
45.750982,149,5505.987289
-55.272831,149,5506.903297
47.12301,149,5507.794291
48.744049,149,5508.6333
46.298723,149,5509.498292
47.352183,149,5510.341293
46.863238,149,5511.200294
46.912852,149,5512.061302
47.84417,149,5512.999303
45.398094,149,5513.925296
46.898204,149,5514.846304
47.256181,149,5515.745297
48.122301,149,5516.618307
46.305491,149,5517.476299
46.678013,149,5518.309299
47.548598,149,5519.176308
46.13851,149,5520.048301
46.626035,149,5520.948302
48.547481,149,5521.886303
