#{"t_start": 1694684980.9117434, "env_id": null}
r,l,t
176.219789,149,5852.961407
207.729973,149,5853.92241
211.94741,149,5854.86041
253.59149,149,5855.765425
188.685613,149,5856.599417
238.805839,149,5857.363419
194.245022,145,5858.161423
250.254236,149,5858.907423
229.370115,149,5859.806417
221.755721,149,5860.726431
242.597165,149,5861.528425
243.032762,149,5862.346416
184.028837,149,5863.054415
256.671974,149,5863.727426
255.097235,149,5864.401427
180.312996,149,5865.062447
202.489978,149,5865.72545
258.041082,149,5866.404419
234.903744,149,5867.076421
240.592249,149,5867.73442
231.268367,149,5868.376422
213.77266,149,5869.036424
211.927659,149,5869.714422
221.53445,149,5870.378432
263.505016,149,5871.038435
239.813089,149,5871.703426
201.630582,149,5872.436432
255.019069,149,5873.115423
246.537072,149,5873.791432
252.101048,149,5874.458391
247.686867,149,5875.120411
235.964208,149,5875.776433
250.801366,149,5876.448435
224.870279,149,5877.121438
209.282024,149,5877.796437
218.09198,149,5878.49843
267.60839,149,5879.152435
-46.107462,14,5879.72743
207.558306,149,5879.88543
247.228742,149,5880.563441
202.098219,149,5881.218441
184.504249,149,5881.886437
232.948845,149,5882.553432
181.623624,149,5883.239399
205.872609,149,5883.879449
212.930001,149,5884.547448
228.649522,149,5885.259445
186.879133,149,5885.958446
187.816665,149,5886.671445
186.60976,149,5887.509436
203.920071,149,5888.233453
194.300774,149,5888.891474
5.839931,149,5889.62044
258.798779,149,5890.295443
248.78839,149,5891.033373
188.897047,149,5891.708447
231.986087,149,5892.367453
229.462439,149,5893.045445
225.502466,149,5893.81945
189.438461,149,5894.76645
224.996741,145,5895.687466
239.492836,149,5896.366452
233.218919,149,5897.162455
257.234555,149,5897.934445
212.441797,138,5898.702454
113.196,149,5899.483448
187.581053,149,5900.302448
252.954498,149,5901.232449
227.376041,149,5902.132411
227.532478,149,5903.071452
270.671512,149,5904.035461
235.687725,149,5904.953457
201.964503,149,5905.809466
264.143879,149,5906.567419
196.253934,149,5907.353459
200.942522,149,5908.172466
138.085308,36,5908.859455
-56.69268,12,5909.03147
240.59236,149,5909.18746
175.515493,149,5910.008468
212.560118,149,5910.920464
270.558947,149,5911.832457
87.990068,149,5912.762467
261.329125,149,5913.643462
236.200724,149,5914.495468
241.017362,149,5915.460421
205.406877,149,5916.448654
232.224404,149,5917.441649
205.0735,149,5918.431655
190.622529,149,5919.459658
191.374829,149,5920.346657
180.475905,149,5921.198652
240.977784,149,5922.042656
207.133959,149,5922.898585
212.888842,149,5923.83567
238.867091,149,5924.746664
193.162847,149,5925.499587
176.268287,149,5926.282667
197.433829,149,5927.099581
202.906188,149,5927.875768
242.1668,149,5928.640766
232.44871,149,5929.55277
186.912622,149,5930.475772
219.457578,149,5931.441769
218.18972,149,5932.433771
206.769545,149,5933.381774
188.434825,149,5934.282782
258.199463,149,5935.092774
229.658073,149,5935.913773
255.516974,149,5936.706776
229.399717,149,5937.542776
247.834629,149,5938.385775
226.327722,149,5939.346779
247.152503,149,5940.30778
198.917213,149,5941.26471
254.659981,149,5942.230784
231.238422,149,5943.190782
234.925582,149,5944.02281
245.434633,149,5944.801782
234.884748,149,5945.600782
211.87353,149,5946.377785
233.435035,149,5947.216784
192.229686,149,5948.049784
198.557544,149,5948.965793
171.141481,149,5949.956801
220.932014,149,5950.888789
195.790353,149,5951.834789
215.420409,149,5952.763791
227.286908,149,5953.483789
248.316017,149,5954.188792
208.350011,149,5954.850796
185.098706,149,5955.552803
88.728604,149,5956.238717
246.192262,149,5956.965795
218.490561,149,5957.640794
197.932177,149,5958.341798
258.562493,149,5959.031804
194.71207,149,5959.696799
233.647899,149,5960.353798
194.875212,149,5961.019804
243.081186,149,5961.682798
98.329613,149,5962.344798
241.152619,149,5963.009801
241.301726,149,5963.685796
-156.212862,12,5964.282806
229.116567,149,5964.431805
218.352867,149,5965.094805
243.620496,149,5965.7598
186.282632,149,5966.404811
255.517586,149,5967.0648
210.962392,149,5967.733801
240.638888,149,5968.399802
234.979585,149,5969.062804
206.911951,149,5969.724808
261.725707,149,5970.392812
194.355948,149,5971.063804
184.177623,149,5971.726805
222.858773,149,5972.383805
201.03891,149,5973.083818
200.180843,149,5973.757732
222.896387,149,5974.439801
184.073028,149,5975.115818
219.465905,149,5975.761816
188.233955,149,5976.42781
243.383421,149,5977.12081
262.522005,149,5977.794816
243.194806,149,5978.461814
199.560375,149,5979.105813
226.786358,149,5979.776815
187.619625,149,5980.438812
197.888518,149,5981.102814
126.612113,149,5981.854823
199.032033,149,5982.51782
224.470923,149,5983.198821
225.952421,149,5983.995823
229.724166,149,5984.780824
218.099258,149,5985.542824
233.490597,149,5986.336749
224.321409,149,5987.147821
214.480681,149,5987.983827
207.588324,149,5988.94782
261.204345,149,5989.87482
190.047295,149,5990.810827
174.661832,149,5991.758827
185.538226,149,5992.666827
228.719122,149,5993.499832
236.003312,149,5994.273826
213.586071,149,5995.036825
206.133826,149,5995.822849
221.600805,149,5996.601851
206.905683,149,5997.460828
204.0624,149,5998.341753
244.420876,149,5999.276835
209.480141,149,6000.199836
246.288303,149,6001.111838
195.648291,149,6002.025831
240.106774,149,6002.901765
211.734822,149,6003.715832
237.040341,149,6004.486842
209.745784,149,6005.294838
213.910744,149,6006.111833
124.38394,40,6006.929856
189.175755,149,6007.258833
211.759445,149,6008.20477
126.341551,56,6009.061841
133.403347,59,6009.396845
118.766877,51,6009.736836
-858.646997,76,6010.058837
133.22254,41,6010.494844
139.715736,37,6010.735839
199.05218,149,6011.041771
-449.133021,149,6011.823848
113.45071,38,6012.540766
135.874598,40,6012.739839
125.394245,51,6012.947841
-654.754278,149,6013.289842
129.705503,62,6014.008843
143.979298,43,6014.319853
127.703902,61,6014.546857
91.399226,37,6014.845775
113.586274,49,6015.049847
123.254906,43,6015.316855
134.727339,41,6015.574815
162.35864,149,6015.912845
112.566666,65,6016.636844
-228.217022,149,6016.994842
128.990621,45,6017.600852
121.35374,64,6017.860775
133.976417,36,6018.21177
133.706863,72,6018.414855
94.787409,49,6018.750854
164.002581,89,6019.003846
133.071578,149,6019.444846
150.502266,44,6020.075848
141.898442,72,6020.300048
134.303432,51,6020.609048
144.803361,62,6020.86998
144.496868,55,6021.146048
133.171903,52,6021.42005
137.620843,49,6021.657052
134.006063,57,6021.891049
180.672036,76,6022.194982
155.915826,57,6022.565044
174.067257,81,6022.908047
156.203643,67,6023.342053
176.562067,149,6023.801976
217.497795,149,6024.741053
273.091034,149,6025.663054
222.367774,149,6026.588053
131.729152,149,6027.524061
215.571529,149,6028.443064
127.189672,149,6029.199056
76.603994,149,6030.008057
147.211376,55,6030.757056
-698.002575,149,6031.12806
120.327026,63,6031.874068
-79.197026,86,6032.218059
171.214017,149,6032.729061
156.777126,47,6033.55606
144.108184,40,6033.821067
-362.541902,86,6034.114058
33.744818,91,6034.664062
-51.24849,89,6035.211061
89.061573,82,6035.789064
86.207407,56,6036.266062
135.394161,51,6036.532063
145.006353,56,6036.770066
156.051905,49,6037.023989
107.407682,52,6037.254067
111.711373,64,6037.501061
102.57588,72,6037.798063
102.690476,149,6038.177065
166.656234,149,6038.849996
131.516394,149,6039.540989
130.96356,149,6040.200061
200.157837,149,6040.881067
193.006999,149,6041.548067
146.450203,41,6042.161069
125.245434,149,6042.422068
157.532771,149,6043.342067
135.54091,149,6044.247068
99.179135,149,6045.240071
106.449644,149,6046.06707
125.734982,149,6046.826071
154.289667,149,6047.627073
141.716549,149,6048.456071
133.980085,149,6049.27708
17.46958,37,6050.043082
70.528136,149,6050.368079
121.478869,149,6051.294074
141.798834,149,6052.260075
128.187309,149,6053.201087
145.936444,149,6054.156076
165.533119,149,6055.047085
111.065129,149,6055.786096
163.522919,149,6056.616004
126.416365,149,6057.437005
159.882437,149,6058.122005
118.745978,149,6058.800085
136.351705,149,6059.704082
166.527437,149,6060.668091
130.00925,149,6061.621083
157.975029,149,6062.580085
138.336603,149,6063.563017
138.731691,149,6064.409085
176.651071,149,6065.217089
172.762055,149,6065.954102
149.625022,149,6066.778088
158.185996,149,6067.571097
169.758448,149,6068.389091
157.230147,149,6069.282084
140.94912,149,6070.203094
158.42819,149,6071.214092
155.947917,149,6072.064099
152.707529,149,6072.915094
158.341804,149,6073.700095
139.082632,149,6074.491097
153.79556,149,6075.256021
144.104597,149,6076.045091
155.184838,149,6076.855102
168.002499,149,6077.54303
145.570352,149,6078.233098
153.437265,149,6079.066102
173.252029,149,6079.982099
138.75861,149,6080.911103
145.643298,149,6081.747067
138.878005,149,6082.54811
154.947527,149,6083.338104
137.438196,149,6084.111109
145.534712,149,6084.944029
124.88881,149,6085.722106
177.94158,149,6086.58903
165.311124,149,6087.3421
143.758479,149,6088.221039
158.179598,149,6088.883109
159.62433,149,6089.561108
149.963483,149,6090.24111
154.955008,149,6090.92411
143.906175,149,6091.596112
156.800433,149,6092.276116
155.540263,149,6092.939112
129.505474,149,6093.613118
150.245542,149,6094.278115
139.545374,149,6094.959111
152.453233,149,6095.626107
161.514215,149,6096.310124
191.783844,149,6096.98012
-4.810297,24,6097.559113
154.469609,149,6097.754115
153.242467,149,6098.422127
215.221795,149,6099.089121
76.178406,149,6099.774118
179.387797,149,6100.549118
202.086031,149,6101.432122
172.366133,149,6102.391255
200.165724,149,6103.099266
169.823347,149,6103.790256
171.736463,149,6104.467259
159.204509,149,6105.148259
193.549378,149,6105.826272
168.937665,149,6106.501263
161.723483,149,6107.198263
172.668443,149,6107.87926
150.764588,149,6108.56727
197.130438,149,6109.22926
150.588926,149,6109.904275
175.531187,149,6110.58026
186.558955,149,6111.259261
180.783763,149,6111.93927
189.077171,149,6112.613262
166.878855,149,6113.304272
145.624243,149,6114.008264
167.304426,149,6114.689262
150.821174,149,6115.368264
150.170529,149,6116.052267
156.373616,149,6116.725272
172.481276,149,6117.543272
203.144883,149,6118.227275
142.905467,149,6118.92627
137.858441,99,6119.565275
-39.144316,17,6119.95727
141.462048,149,6120.143282
200.182992,149,6120.860273
189.660603,149,6121.536272
217.666133,149,6122.215271
195.82285,149,6122.891272
161.514082,149,6123.57328
161.997386,149,6124.270273
170.068047,143,6124.944277
-41.893324,149,6125.623271
200.420553,138,6126.3112
205.498701,149,6126.94728
196.181539,149,6127.638284
173.856601,149,6128.327297
147.465682,149,6129.009278
133.620232,96,6129.663277
222.436747,149,6130.157277
136.649575,98,6130.795281
178.886685,105,6131.250386
200.182866,135,6131.754384
174.974492,133,6132.427412
175.412967,145,6133.05531
179.776301,144,6133.729385
149.728288,145,6134.381405
177.254907,149,6135.063389
124.630524,87,6135.712385
190.902651,138,6136.15939
171.860439,142,6136.792408
103.139615,91,6137.469389
210.516004,141,6137.940398
113.545221,90,6138.556394
125.728954,92,6138.960399
106.275719,94,6139.393392
168.429814,139,6139.864395
116.446305,90,6140.470398
173.84345,127,6140.919392
163.637874,139,6141.514393
157.407121,143,6142.158396
116.128571,102,6142.796393
150.567854,143,6143.307394
200.832166,149,6143.972395
166.53598,149,6144.654394
143.082181,131,6145.311407
207.053219,137,6145.923394
140.847498,149,6146.556407
141.842927,142,6147.238406
167.213747,149,6147.888402
171.262421,138,6148.565402
226.094227,149,6149.193399
178.591508,139,6149.872334
177.880911,132,6150.543332
157.277251,140,6151.183333
186.58235,133,6151.895326
193.982213,149,6152.52641
184.888361,142,6153.309412
192.463316,144,6154.106335
160.994298,149,6154.894407
205.783425,149,6155.811415
165.533438,149,6156.788409
190.506958,149,6157.802405
183.063174,149,6158.743409
174.36858,149,6159.69842
207.995509,149,6160.536408
189.096642,149,6161.373412
225.066035,149,6162.170412
185.892784,149,6163.001411
189.832463,149,6163.788414
169.784588,149,6164.668429
229.647879,149,6165.632421
182.026564,149,6166.605421
190.537837,149,6167.583414
212.812827,149,6168.559419
163.148823,149,6169.473377
153.217594,149,6170.26242
207.024883,149,6171.088438
244.64873,149,6171.864421
205.608658,149,6172.681426
209.750018,147,6173.485429
166.093632,149,6174.391419
176.3467,149,6175.373429
160.128179,149,6176.356425
151.342288,149,6177.295424
253.419125,149,6178.256425
198.522645,149,6179.126433
271.652114,149,6179.932428
201.515022,149,6180.734425
222.721943,149,6181.522434
193.645665,149,6182.305426
183.803565,149,6183.093432
-79.055735,6,6183.922432
179.351255,149,6184.067429
240.02978,149,6185.029432
210.853588,149,6186.028431
194.210017,149,6186.972434
160.918155,149,6187.920435
228.987424,149,6188.744435
188.305065,149,6189.543432
208.343755,149,6190.396359
240.956622,149,6191.208441
205.61892,149,6192.007432
201.510424,149,6192.76643
248.141941,149,6193.430436
190.964704,149,6194.10242
201.031196,149,6194.847421
173.315974,149,6195.524423
195.682267,149,6196.186423
176.087579,149,6196.849615
199.612941,149,6197.555611
-20.235247,149,6198.21961
186.541498,149,6198.87561
177.730343,149,6199.554611
183.565117,149,6200.214615
171.098566,149,6200.896589
213.071777,149,6201.601618
199.837656,149,6202.268614
219.672644,149,6202.991618
222.432634,149,6203.647614
205.136749,149,6204.29862
203.637814,149,6204.960649
225.591602,149,6205.619619
190.390993,149,6206.286628
211.471192,149,6206.942621
247.337037,149,6207.603618
248.139004,149,6208.263623
195.541656,149,6208.923624
255.979591,149,6209.577553
214.799147,149,6210.240644
-64.445356,11,6210.802633
203.090625,149,6210.947625
251.304626,149,6211.612659
244.8781,149,6212.275624
250.421786,149,6212.926642
221.648333,149,6213.594628
192.491391,149,6214.262627
211.108792,149,6214.94064
181.221936,149,6215.599632
208.438901,149,6216.312638
201.117035,149,6216.988592
223.57904,149,6217.656631
223.086055,149,6218.352638
184.148747,149,6219.015561
232.812696,149,6219.705631
223.390663,149,6220.389593
233.03317,149,6221.075632
230.00075,149,6221.761636
216.034921,149,6222.417855
267.530188,149,6223.270858
179.004398,149,6224.11686
175.133645,149,6225.013851
232.440512,149,6225.923856
209.905193,149,6226.861877
-105.112211,149,6227.780859
244.97541,149,6228.57393
198.186109,149,6229.360949
228.674715,149,6230.146861
186.213377,149,6230.914153
248.820106,149,6231.697149
253.427667,149,6232.575152
180.60299,149,6233.510146
276.933911,149,6234.417162
221.350851,149,6235.347148
182.360139,149,6236.272154
223.627991,149,6237.152074
276.478623,149,6237.944153
194.700094,149,6238.730171
201.007369,149,6239.495147
221.824668,149,6240.245165
216.096804,149,6241.023151
69.289735,149,6241.896155
-125.25857,19,6242.766086
206.941649,149,6243.012154
239.717763,149,6243.969159
-195.844986,25,6244.826159
252.820346,149,6245.088167
202.694504,149,6246.074165
249.416528,149,6246.901161
249.29764,149,6247.707164
140.775976,149,6248.495162
264.740604,149,6249.289167
229.962206,149,6250.096169
230.358183,149,6250.932163
278.420334,149,6251.852164
252.0713,149,6252.705088
229.415851,149,6253.654177
282.236567,149,6254.62721
254.23713,149,6255.585171
197.778921,149,6256.391181
-51.99309,12,6257.075182
254.75968,149,6257.230167
226.334453,149,6257.977176
243.176182,149,6258.75817
272.392221,149,6259.625172
239.316927,149,6260.55517
214.108505,149,6261.513172
208.010337,149,6262.452174
218.700327,149,6263.421175
272.960477,149,6264.398098
227.725176,149,6265.344176
209.199991,149,6266.143179
259.506873,149,6266.8951
230.207662,149,6267.672179
220.989841,149,6268.462177
227.885737,149,6269.256186
189.720639,149,6270.14918
229.79087,149,6271.015181
242.015041,149,6271.947185
197.736314,149,6272.873185
213.992306,149,6273.803184
288.568658,149,6274.620191
247.731999,149,6275.387188
224.02498,149,6276.165185
278.943791,149,6276.944189
239.730229,149,6277.712186
214.111443,149,6278.544185
224.63959,149,6279.465189
211.190527,149,6280.33219
228.245831,149,6281.256145
241.013874,149,6282.20612
205.99392,149,6283.032194
189.521307,149,6283.823184
204.113126,149,6284.756115
234.499932,149,6285.457118
203.429852,149,6286.226194
137.279226,41,6286.851195
200.221077,149,6287.145199
233.210304,149,6287.821198
222.75943,149,6288.49719
281.044623,149,6289.156196
288.44354,149,6289.820205
269.192213,149,6290.4942
-97.069789,149,6291.176202
201.356631,149,6291.847203
222.92996,149,6292.595203
221.352031,149,6293.366217
205.545893,149,6294.147206
238.038147,149,6294.921203
195.102837,149,6295.739168
261.667091,143,6296.620203
187.995249,149,6297.557133
210.466517,149,6298.473212
201.76229,149,6299.423212
187.014462,149,6300.111206
192.569797,149,6300.90821
181.892005,149,6301.680212
206.676423,149,6302.457214
164.970754,45,6303.166208
209.178965,149,6303.462207
239.899733,146,6304.270212
244.327236,149,6305.202211
236.119184,145,6306.153213
256.675755,149,6307.055216
126.152282,38,6307.898229
202.531238,149,6308.224221
204.407919,149,6309.206211
229.656388,149,6309.914193
227.513265,149,6310.682219
222.011057,149,6311.492141
230.080336,149,6312.319217
266.348171,149,6313.142215
193.50269,149,6313.989222
185.73689,147,6314.920219
218.935207,149,6315.861223
269.236362,149,6316.811223
272.174474,149,6317.763144
223.802776,149,6318.482227
207.124781,149,6319.245228
243.565119,149,6320.047282
267.057988,149,6320.829351
253.404775,149,6321.605356
222.112646,149,6322.38835
210.416964,149,6323.233355
253.330811,149,6324.150495
147.076245,39,6325.005497
258.405644,149,6325.344502
-43.327291,149,6326.258506
229.087598,149,6327.239513
263.172124,149,6328.077503
260.027428,149,6328.870501
-367.785911,50,6329.576523
282.627592,149,6329.898509
243.836285,149,6330.658511
269.178194,149,6331.415515
224.731342,149,6332.247511
253.553913,149,6333.093512
134.14464,44,6333.97351
237.517598,149,6334.32751
183.246739,149,6335.258503
202.127793,149,6336.220524
204.429559,149,6337.123508
283.600778,149,6337.830514
204.491541,149,6338.596512
216.846125,149,6339.358515
254.750767,149,6340.12352
241.601404,149,6340.877523
231.724945,149,6341.748521
263.869428,149,6342.579524
233.946564,149,6343.24253
254.566769,149,6343.903534
203.024774,149,6344.564514
179.844924,149,6345.229524
264.624208,142,6345.88653
155.55414,41,6346.442524
253.356443,149,6346.700522
235.855642,141,6347.36552
139.684449,149,6348.029523
252.940896,149,6348.814531
228.848589,149,6349.66553
264.73426,149,6350.357554
231.382445,149,6351.022519
245.872173,137,6351.796521
226.648119,149,6352.566523
248.335571,149,6353.231542
255.364858,132,6353.866541
237.246138,149,6354.461531
216.887229,149,6355.121522
229.049847,149,6355.782528
251.877558,149,6356.443532
257.181856,147,6357.115527
182.295886,149,6357.775532
214.41021,149,6358.444517
196.767774,149,6359.105527
264.654387,149,6359.778526
219.009262,149,6360.434528
266.457852,149,6361.095541
227.532057,149,6361.760535
255.305703,149,6362.441537
206.95665,149,6363.117528
191.928327,149,6363.776532
228.2336,149,6364.45053
241.399407,146,6365.114532
254.570845,149,6365.76254
267.661076,149,6366.431531
256.135734,149,6367.104537
245.818942,149,6367.773542
220.934653,149,6368.476496
224.922528,137,6369.132535
-1445.036618,74,6369.709534
209.017193,149,6370.091546
266.767636,149,6370.751545
239.698333,149,6371.425535
-515.035204,22,6372.016498
265.144298,149,6372.205501
255.206415,149,6372.870538
-59.997398,149,6373.539547
273.750125,149,6374.202472
-59.909549,11,6374.793545
210.690833,149,6374.939539
189.059947,149,6375.618548
222.023323,149,6376.271474
265.966703,149,6376.948473
267.94231,149,6377.631475
251.323183,149,6378.369485
264.180568,149,6379.052476
260.363289,149,6379.916554
253.734956,149,6380.710544
247.710124,149,6381.498544
264.936434,149,6382.358557
255.825954,149,6383.176557
248.806442,149,6384.006546
193.856906,149,6384.951556
216.244872,149,6385.870554
263.826251,149,6386.798548
245.68003,149,6387.732557
-265.330669,149,6388.64256
257.029389,149,6389.503646
223.250112,149,6390.335726
260.855914,149,6391.152722
250.101982,149,6392.026656
279.921941,149,6392.897649
286.102472,149,6393.675657
146.162225,35,6394.527658
237.997837,149,6394.81265
223.856524,149,6395.75274
270.98174,149,6396.738652
259.056995,149,6397.726682
245.254973,149,6398.665737
200.702808,149,6399.534729
198.515293,149,6400.338865
242.631133,149,6401.19679
242.141728,148,6401.94986
234.732174,149,6402.797791
248.368171,149,6403.6358
-60.533274,12,6404.363799
254.557348,149,6404.529799
254.190482,134,6405.316793
257.596826,149,6406.034793
264.46262,134,6406.831794
252.329664,149,6407.555873
246.004155,149,6408.450802
248.658102,145,6409.385804
211.578656,149,6410.340806
266.889878,149,6411.269878
255.463442,149,6412.222806
264.139074,149,6413.118808
267.245087,149,6413.9378
144.222331,140,6414.809879
235.604312,149,6415.527964
220.408762,149,6416.308899
235.643188,149,6417.063967
238.683336,149,6417.974974
254.436535,149,6418.640893
-53.686277,12,6419.36197
248.929098,148,6419.526986
245.846473,149,6420.33597
0.302021,137,6421.130894
188.850523,149,6421.902977
142.305672,37,6422.597976
258.847867,149,6422.873972
246.038028,148,6423.670971
258.809391,149,6424.506904
258.23175,149,6425.28697
221.841024,149,6426.175976
231.392167,149,6427.155974
-44.620946,16,6428.025976
257.172763,149,6428.25697
252.107602,149,6429.263978
246.171088,149,6430.234978
-74.608558,7,6431.06398
242.260217,149,6431.199977
264.520061,149,6432.023985
126.514534,149,6432.763988
278.905083,149,6433.425981
215.830844,149,6434.07998
240.344572,149,6434.741981
265.545843,149,6435.401983
-2622.969786,63,6436.014124
194.9951,149,6436.35413
283.38347,149,6437.006124
227.305625,141,6437.68513
259.978907,149,6438.343055
222.460168,149,6439.052131
233.773835,149,6439.731129
233.016217,149,6440.402127
226.695884,149,6441.060127
266.503616,149,6441.721051
240.945115,149,6442.391135
266.055198,149,6443.054134
262.204,149,6443.780142
250.195772,149,6444.437122
249.348999,149,6445.100127
260.625122,149,6445.76713
243.10123,149,6446.431138
279.641604,149,6447.103133
247.416505,149,6447.768131
266.976917,149,6448.422137
232.734589,147,6449.090133
243.166392,149,6449.749135
200.713261,149,6450.412136
267.580215,149,6451.073136
263.219226,148,6451.748129
241.912751,149,6452.437141
257.471803,149,6453.091137
241.082778,149,6453.783138
225.783506,149,6454.44613
249.680667,148,6455.115137
237.85395,149,6455.773063
245.395974,149,6456.422144
221.347959,149,6457.09214
207.838287,149,6457.756138
229.043973,149,6458.431249
252.311069,149,6459.096248
240.274565,149,6459.786258
224.527422,149,6460.443251
247.598438,149,6461.110251
236.372118,149,6461.776247
232.412889,149,6462.451254
232.63999,149,6463.246253
264.509545,149,6464.023254
260.76868,149,6464.787261
229.402627,149,6465.598258
253.053374,149,6466.535256
219.68287,149,6467.493258
275.748294,148,6468.441183
231.826528,149,6469.391254
219.88982,149,6470.329265
231.037354,149,6471.16126
232.631088,149,6471.987263
242.96268,149,6472.751263
266.658649,149,6473.553267
246.639412,149,6474.343266
229.304287,149,6475.173257
230.74652,149,6476.089264
230.67274,146,6477.027279
227.515351,149,6477.990271
291.32446,149,6478.953273
244.676803,149,6479.862281
248.012437,149,6480.583278
237.958219,149,6481.282273
215.539487,149,6481.988281
238.368058,149,6482.679196
245.540344,149,6483.377271
234.745604,149,6484.061272
260.102075,149,6484.762204
221.575237,149,6485.434197
268.630703,149,6486.29528
278.756014,149,6487.215275
-275.001434,149,6488.069276
-63.63329,149,6488.827275
197.858344,149,6489.609281
243.096559,149,6490.389282
213.13726,149,6491.171276
209.180237,149,6491.966288
199.496534,149,6492.834279
247.170174,149,6493.678281
264.242678,149,6494.571282
263.708472,149,6495.435296
248.660971,149,6496.339281
230.474585,149,6497.219281
250.816449,149,6497.983284
-73.746945,7,6498.680208
216.618292,149,6498.84329
-1335.80941,149,6499.659285
242.676984,149,6500.428291
274.89942,149,6501.216288
240.716722,149,6502.144289
227.83196,149,6503.038213
230.033643,149,6503.926292
240.626049,149,6504.805288
259.509229,149,6505.703283
245.967642,149,6506.523292
267.708872,146,6507.283297
237.560321,149,6508.027292
-56.628974,149,6508.817299
240.643126,149,6509.605294
260.435971,149,6510.411303
256.312331,149,6511.253295
248.122286,149,6512.169295
216.763304,149,6513.109304
242.027473,149,6514.053222
236.390318,149,6515.018298
211.727649,149,6515.865315
228.267554,149,6516.6513
276.341937,149,6517.4363
262.576824,149,6518.186306
236.210194,148,6518.973301
244.860213,146,6519.803263
271.511456,149,6520.703312
256.836396,149,6521.694389
277.112934,149,6522.64639
231.256767,149,6523.644389
256.936094,149,6524.5884
266.803329,149,6525.440391
239.820226,149,6526.250394
207.733533,149,6526.960398
251.074668,149,6527.728394
153.195369,66,6528.4524
207.031207,149,6528.840403
258.556189,149,6529.7524
231.099188,149,6530.692395
274.121372,149,6531.678402
250.44915,149,6532.612405
214.921878,142,6533.5764
266.440666,149,6534.439404
232.367125,141,6535.226399
211.243292,149,6535.982399
233.678811,149,6536.7664
227.13774,149,6537.563402
261.150295,148,6538.387398
229.810828,130,6539.236328
249.396808,149,6540.059406
268.424432,149,6540.797406
162.714325,120,6541.454405
229.317688,149,6542.0164
272.28882,149,6542.69241
227.305005,149,6543.420409
271.5114,149,6544.195408
273.03569,149,6544.981409
260.366612,149,6545.80541
242.745337,149,6546.60541
240.243726,149,6547.527415
223.41906,149,6548.215418
248.984609,149,6548.939411
255.233809,149,6549.798338
236.981692,148,6550.478419
266.972116,149,6551.298412
215.246349,149,6552.197421
241.230562,149,6553.000414
236.850201,149,6553.777412
264.869028,149,6554.546418
261.500786,149,6555.306417
134.080162,149,6556.189418
236.281176,149,6557.104419
212.74971,149,6558.029419
265.666344,149,6558.982347
-881.230508,149,6559.712422
221.870403,149,6560.516423
272.706591,149,6561.223421
238.747553,149,6561.973434
247.777272,149,6562.770425
256.310592,149,6563.545423
229.183897,149,6564.363425
228.115929,149,6565.257426
204.320653,149,6566.191426
260.700381,149,6567.153428
215.785143,149,6568.108431
233.724621,149,6569.009437
231.487608,149,6569.854433
262.458924,149,6570.658432
224.273646,149,6571.47143
208.553406,149,6572.264433
232.36462,149,6573.082438
272.771617,149,6573.922433
270.136246,149,6574.822437
212.911887,128,6575.764436
274.439137,146,6576.60844
263.607071,149,6577.54344
249.336676,149,6578.502369
252.004492,149,6579.272445
253.226294,149,6580.073439
253.627501,149,6580.849447
-64.015005,9,6581.558445
210.403672,149,6581.722441
242.263099,149,6582.543446
-65.385708,149,6583.22446
233.578202,149,6583.895437
-38.634211,17,6584.463442
236.105288,145,6584.632446
249.401676,149,6585.300445
207.287811,149,6585.966452
258.787627,149,6586.65645
241.41054,149,6587.334451
258.919502,149,6587.991451
253.801039,149,6588.662457
219.638409,149,6589.319467
253.992883,149,6589.996454
264.769806,149,6590.667453
244.072366,149,6591.339458
265.452318,149,6591.986448
199.397223,149,6592.659459
-804.324709,149,6593.330453
242.680263,149,6593.998454
275.797522,149,6594.663456
136.94389,149,6595.330457
256.891877,149,6595.992473
255.810921,149,6596.660455
255.613811,149,6597.322463
237.906755,149,6597.997457
241.7286,149,6598.675459
228.981049,149,6599.346463
255.220155,149,6600.016456
225.000174,149,6600.695459
247.875502,149,6601.362464
249.06429,149,6602.034468
242.08423,149,6602.703472
222.698591,149,6603.371468
235.519437,149,6604.041467
257.033895,149,6604.71046
246.509523,149,6605.369464
239.087115,149,6606.035462
90.395708,149,6606.761468
266.391601,149,6607.448461
270.038454,149,6608.106472
266.126551,149,6608.756396
238.445564,149,6609.42346
257.973254,149,6610.09552
240.773694,149,6610.768523
272.866561,149,6611.411522
259.842649,149,6612.073522
245.347428,149,6612.777523
240.106011,149,6613.492523
280.063361,149,6614.416526
287.862964,149,6615.281525
257.724331,149,6615.959526
259.538978,149,6616.825528
57.967794,149,6617.680528
220.188992,149,6618.490531
259.447595,149,6619.178528
262.937097,149,6619.898529
-47.025944,12,6620.496529
286.654816,149,6620.644531
184.501205,149,6621.332531
180.601939,149,6622.011699
280.692652,149,6622.674713
202.841452,149,6623.3387
193.794786,149,6623.994719
207.843355,149,6624.675721
226.519349,149,6625.349672
212.820962,149,6626.024719
245.218989,149,6626.693709
231.537181,145,6627.355703
273.472368,149,6628.019711
255.261009,149,6628.694699
199.71256,149,6629.356714
278.080735,149,6630.028723
245.546089,149,6630.68674
-441.239634,149,6631.359717
234.245815,149,6632.038708
261.227898,149,6632.926721
261.661945,149,6633.710724
244.509127,149,6634.485711
